publishingorgkey	publishername	publisherurl	total_records	records_with_recordedbyid	pct_with_recordedbyid	records_with_valid_recordedbyid	pct_valid_recordedbyid	records_with_invalid_recordedbyid	pct_invalid_recordedbyid	records_with_orcid	pct_with_orcid	records_with_google_scholar	pct_with_google_scholar	records_with_researcherid	pct_with_researcherid	records_with_wikidata	pct_with_wikidata	records_with_linkedin	pct_with_linkedin
4668d6a0-130d-11db-a7d3-b8a03c50a862	University of Silesia in Katowice	https://www.gbif.org/publisher/4668d6a0-130d-11db-a7d3-b8a03c50a862	95763	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
a3250342-34a5-4101-8831-d1a136483952	Centre National de Floristique	https://www.gbif.org/publisher/a3250342-34a5-4101-8831-d1a136483952	56662	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
af9cb505-df2d-46cb-8d3d-81a926c660b6	Universidad de Chile	https://www.gbif.org/publisher/af9cb505-df2d-46cb-8d3d-81a926c660b6	37617	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
30b165d7-789d-4e0b-b857-f329e0990e82	Central Scotland Green Network Trust	https://www.gbif.org/publisher/30b165d7-789d-4e0b-b857-f329e0990e82	1009	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
b9a1023a-e508-4168-a837-fa0781820a8b	Ukrainian Scientific Centre of Ecology of the Sea (UkrSCES)	https://www.gbif.org/publisher/b9a1023a-e508-4168-a837-fa0781820a8b	11053	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
c0fa6fbb-cc9b-423b-b801-c1bb28d6467d	Gobernación de San Andrés y Providencia	https://www.gbif.org/publisher/c0fa6fbb-cc9b-423b-b801-c1bb28d6467d	623	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
59f94f56-a9bc-4b05-918d-5ebce9879bfe	Natural park «Kondinskie lakes» named after L.F. Stashkevich	https://www.gbif.org/publisher/59f94f56-a9bc-4b05-918d-5ebce9879bfe	7211	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
612c9b58-e739-4af4-a038-4b3901fa5649	Asplan Viak AS	https://www.gbif.org/publisher/612c9b58-e739-4af4-a038-4b3901fa5649	3775	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
2d1fabab-9504-4cd8-aa19-79627dd3b010	Sociedad Española de Ornitología (SEO/BirdLife)	https://www.gbif.org/publisher/2d1fabab-9504-4cd8-aa19-79627dd3b010	9681967	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
7f2325ce-cf11-4bc0-94f6-b52eda57d091	Aage V. Jensen Nature Foundation	https://www.gbif.org/publisher/7f2325ce-cf11-4bc0-94f6-b52eda57d091	4008	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
d6fe5aaa-5614-4a94-95f3-349801978f4f	Administración Nacional de Institutos y Laboratorios de Salud	https://www.gbif.org/publisher/d6fe5aaa-5614-4a94-95f3-349801978f4f	331	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
c0aaa4ca-45f6-4f0a-93e2-dbcd8134c598	Stadhuismuseum Zierikzee	https://www.gbif.org/publisher/c0aaa4ca-45f6-4f0a-93e2-dbcd8134c598	348	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
1d7ce54a-cdac-46a3-8279-f41a4a936776	European Micropezids & Tanypezids	https://www.gbif.org/publisher/1d7ce54a-cdac-46a3-8279-f41a4a936776	439	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
34565ff7-e07a-49bf-8763-b2b82e87a345	Universidade Estadual de Goiás	https://www.gbif.org/publisher/34565ff7-e07a-49bf-8763-b2b82e87a345	13757	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
b41e07a6-63ec-4903-afa1-6bee41498326	Albertine Rift Conservation Society (ARCOS)	https://www.gbif.org/publisher/b41e07a6-63ec-4903-afa1-6bee41498326	6269	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
949d3d60-6003-4e7a-aac5-f571b3677497	Darwin Nature Biosphere Reserve	https://www.gbif.org/publisher/949d3d60-6003-4e7a-aac5-f571b3677497	7756	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
0f1c299f-0396-4652-8ce5-1e87c5f6dc5f	Kenya Marine and Fisheries research Institute	https://www.gbif.org/publisher/0f1c299f-0396-4652-8ce5-1e87c5f6dc5f	33640	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
0d3422a3-d9fa-4dac-8921-3e03afc4c0a0	CBGP (UMR INRAE, Cirad, IRD, Institut Agro | Montpellier)	https://www.gbif.org/publisher/0d3422a3-d9fa-4dac-8921-3e03afc4c0a0	14188	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
04665d80-7e5f-11d8-a1a0-b8a03c50a862	University of Warsaw	https://www.gbif.org/publisher/04665d80-7e5f-11d8-a1a0-b8a03c50a862	325655	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
2a724d9b-61de-4e2c-83aa-2617d7a9ae2a	Applied Environmental Research Foundation	https://www.gbif.org/publisher/2a724d9b-61de-4e2c-83aa-2617d7a9ae2a	374	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
1158c872-239b-4d40-bfc5-53138cdf4f37	Moscow Pedagogical State University (MPSU).	https://www.gbif.org/publisher/1158c872-239b-4d40-bfc5-53138cdf4f37	83207	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
0013cf92-0e5a-4ca6-95e2-ad288ce83a0b	College of Southern Nevada	https://www.gbif.org/publisher/0013cf92-0e5a-4ca6-95e2-ad288ce83a0b	73145	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
2412cc1f-760b-4f0c-9bfd-bd88664c61c4	Instituto Nacional de Investigaciones Agropecuarias	https://www.gbif.org/publisher/2412cc1f-760b-4f0c-9bfd-bd88664c61c4	302	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
b1a2a151-d118-49d6-962e-f41a7f0dc9a3	Universidad Católica de Cuenca	https://www.gbif.org/publisher/b1a2a151-d118-49d6-962e-f41a7f0dc9a3	3342	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
2e7ea925-e11c-451c-9841-0a8e85e5c5dc	Fundación Centro para la Investigación en Sistemas Sostenibles de Producción Agropecuaria - Cipav	https://www.gbif.org/publisher/2e7ea925-e11c-451c-9841-0a8e85e5c5dc	8072	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
695bd197-a0b6-4937-9867-414e84d3a96d	Universidad del Cauca	https://www.gbif.org/publisher/695bd197-a0b6-4937-9867-414e84d3a96d	709	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
35772408-85bc-4806-8074-30a746c18bcd	Slobozhanskyi National Nature Park	https://www.gbif.org/publisher/35772408-85bc-4806-8074-30a746c18bcd	9023	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
c255bafc-3318-4823-a52a-36c15d640a58	Virginia Museum of Natural History	https://www.gbif.org/publisher/c255bafc-3318-4823-a52a-36c15d640a58	13673	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
497c081b-8157-4287-bb5c-291a4c71439c	Ministerio de Ciencia, Tecnología e Innovación Productiva	https://www.gbif.org/publisher/497c081b-8157-4287-bb5c-291a4c71439c	43402	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
768e0109-68c6-4611-b8be-df2ae01aa470	Southeast Asian Bat Conservation Research Unit	https://www.gbif.org/publisher/768e0109-68c6-4611-b8be-df2ae01aa470	19341	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
b872b075-9ab5-4e27-b6c6-5add6b890379	BioFresh	https://www.gbif.org/publisher/b872b075-9ab5-4e27-b6c6-5add6b890379	706202	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
1a6f3173-021f-4370-82e0-0cc68dad5668	Nord University	https://www.gbif.org/publisher/1a6f3173-021f-4370-82e0-0cc68dad5668	49204	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
c533735c-2414-4334-a80d-75dc252c3cea	Université d’Aix-Marseille	https://www.gbif.org/publisher/c533735c-2414-4334-a80d-75dc252c3cea	14062	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
c1199f67-c288-4737-983d-11d573fa941d	FishEye Collaborative	https://www.gbif.org/publisher/c1199f67-c288-4737-983d-11d573fa941d	165	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
af290483-8639-4b58-87fb-a4824c65e577	SCAR - Microbial Antarctic Resource System	https://www.gbif.org/publisher/af290483-8639-4b58-87fb-a4824c65e577	1028	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
e741cd5c-5461-4a80-97c8-3e65f8fd9825	Kevin Sparrow	https://www.gbif.org/publisher/e741cd5c-5461-4a80-97c8-3e65f8fd9825	102	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
00ae504e-b0c3-4a26-8ca1-2e5de0ac1ff5	Productos Alimenticios Doria S.A.S	https://www.gbif.org/publisher/00ae504e-b0c3-4a26-8ca1-2e5de0ac1ff5	240	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
73060c4b-698c-402b-bb05-81238af57da6	Museo Provincial de Ciencias Naturales "Florentino Ameghino"	https://www.gbif.org/publisher/73060c4b-698c-402b-bb05-81238af57da6	3734	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
88e72a7e-1b18-420f-ab67-9d423addab8c	Institute of Biology of the Southern Seas National Academy of Science of Ukraine	https://www.gbif.org/publisher/88e72a7e-1b18-420f-ab67-9d423addab8c	9000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
2290c88a-89a0-4c0b-85ac-1faf44e29c63	Transnorte Energia S/A (TNE)	https://www.gbif.org/publisher/2290c88a-89a0-4c0b-85ac-1faf44e29c63	444	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
9a77ef8e-ae40-4767-90f8-fc16db05d9b1	Institute of Oceanology, Polish Academy of Sciences (IO PAN)	https://www.gbif.org/publisher/9a77ef8e-ae40-4767-90f8-fc16db05d9b1	69629	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
939ed180-aa7b-11db-8edf-b8a03c50a862	Museum of Southwestern Biology	https://www.gbif.org/publisher/939ed180-aa7b-11db-8edf-b8a03c50a862	771836	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
575c52b0-a742-11db-a6ff-b8a03c50a862	Royal Museum for Central Africa, Belgium	https://www.gbif.org/publisher/575c52b0-a742-11db-a6ff-b8a03c50a862	268484	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
a2ef6dd1-8886-48c9-8025-c62bac973cc7	Denver Museum of Nature & Science	https://www.gbif.org/publisher/a2ef6dd1-8886-48c9-8025-c62bac973cc7	308918	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
70488160-b003-11d8-a8af-b8a03c50a862	Geocollections of Estonia	https://www.gbif.org/publisher/70488160-b003-11d8-a8af-b8a03c50a862	222060	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
01a47e12-7dbf-46da-9dd1-da2e149a913d	Somaliland Biodiversity Foundation	https://www.gbif.org/publisher/01a47e12-7dbf-46da-9dd1-da2e149a913d	45	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
bd140c06-099b-4b87-821a-2d4bedf53af4	Zoosystematics and Evolution	https://www.gbif.org/publisher/bd140c06-099b-4b87-821a-2d4bedf53af4	1496	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
9c2fe801-eae7-4325-9181-e363345ff1a1	Universidad de Magallanes	https://www.gbif.org/publisher/9c2fe801-eae7-4325-9181-e363345ff1a1	18732	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
bd561840-efdc-11d9-a329-b8a03c50a862	Fairchild Tropical Botanic Garden	https://www.gbif.org/publisher/bd561840-efdc-11d9-a329-b8a03c50a862	82501	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
ae7573ff-a36b-4b90-b19f-759834c99006	Centre for biodiversity and natural products (CBNP), University of Papua New Guinea	https://www.gbif.org/publisher/ae7573ff-a36b-4b90-b19f-759834c99006	1342	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
d1fec91e-5b53-4cff-9b31-10fed530a3c3	Bulgarian Society for the Protection of Birds	https://www.gbif.org/publisher/d1fec91e-5b53-4cff-9b31-10fed530a3c3	440918	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
0d8a8145-7f19-41fe-9581-e90b39b8f296	University of Maroua	https://www.gbif.org/publisher/0d8a8145-7f19-41fe-9581-e90b39b8f296	82	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
9610290b-e0ea-439b-b726-ba11bcecfb86	Universidade Federal de Uberlândia	https://www.gbif.org/publisher/9610290b-e0ea-439b-b726-ba11bcecfb86	87183	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
314e475e-4699-46de-a369-2e791af8661d	Pacific Union College	https://www.gbif.org/publisher/314e475e-4699-46de-a369-2e791af8661d	75941	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
76e846b0-1332-411e-a4fc-4e2251bfeea5	Balfour-Browne Club	https://www.gbif.org/publisher/76e846b0-1332-411e-a4fc-4e2251bfeea5	284965	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
54a7048f-6d1f-468e-bd38-a585e05ca24d	Centre of Marine Sciences	https://www.gbif.org/publisher/54a7048f-6d1f-468e-bd38-a585e05ca24d	528462	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
acfa11ed-59bf-4230-a01b-ac64661344d6	Scientific and Ecological Center “Green Square”	https://www.gbif.org/publisher/acfa11ed-59bf-4230-a01b-ac64661344d6	2282	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
32c480ae-f0ec-412b-a790-5d48ecf4c15f	Harrow Nature Conservation Forum	https://www.gbif.org/publisher/32c480ae-f0ec-412b-a790-5d48ecf4c15f	3021	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
adfff58c-db96-431d-9064-527cf09b0485	Plant Ecology and Evolution	https://www.gbif.org/publisher/adfff58c-db96-431d-9064-527cf09b0485	1090	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
6868c999-a2f9-4728-87a5-e7a43a35f420	Buffalo Society of Natural Sciences	https://www.gbif.org/publisher/6868c999-a2f9-4728-87a5-e7a43a35f420	101716	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
b87ed4f6-c49f-44f7-99c6-75875e9c18df	Department of Biology, Lund University	https://www.gbif.org/publisher/b87ed4f6-c49f-44f7-99c6-75875e9c18df	2373612	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
2b4e561b-0b1a-4c1b-b564-819bcfe006b8	National Marine Biodiversity Institute Of Korea	https://www.gbif.org/publisher/2b4e561b-0b1a-4c1b-b564-819bcfe006b8	390068	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
1f00d75c-f6fc-4224-a595-975e82d7689c	Xeno-canto Foundation for Nature Sounds	https://www.gbif.org/publisher/1f00d75c-f6fc-4224-a595-975e82d7689c	844534	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
a8eebb01-7a3c-4aac-9e30-f24605977f10	Mississippi State University Herbarium (MISSA)	https://www.gbif.org/publisher/a8eebb01-7a3c-4aac-9e30-f24605977f10	44400	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
be11c6a0-7cf5-11dc-92cb-b8a03c50a862	Hungarian Natural History Museum	https://www.gbif.org/publisher/be11c6a0-7cf5-11dc-92cb-b8a03c50a862	107580	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
b7ea834f-8d60-40ea-ab2c-5057000f0afd	Universidade Federal de Pernambuco	https://www.gbif.org/publisher/b7ea834f-8d60-40ea-ab2c-5057000f0afd	200229	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
9c252ec3-7333-4cf8-a997-5441fcbad8dd	Cleveland Museum of Natural History	https://www.gbif.org/publisher/9c252ec3-7333-4cf8-a997-5441fcbad8dd	69921	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
84834ee7-dc9f-4085-abee-13fa7bb47c7d	Natuurmuseum Brabant	https://www.gbif.org/publisher/84834ee7-dc9f-4085-abee-13fa7bb47c7d	246003	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
7bc628b1-114a-41e0-b0db-b81170b0d2a1	National Institute of Fisheries Research (IIP) – Mozambique	https://www.gbif.org/publisher/7bc628b1-114a-41e0-b0db-b81170b0d2a1	160659	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
299958e0-4c06-11d8-b290-b8a03c50a862	Danish Biodiversity Information Facility	https://www.gbif.org/publisher/299958e0-4c06-11d8-b290-b8a03c50a862	248982	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
ce5a9e85-93f6-43fd-b993-b76064456b1b	Estación Experimental de Zonas Áridas (CSIC)	https://www.gbif.org/publisher/ce5a9e85-93f6-43fd-b993-b76064456b1b	13086	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
0ee09980-b280-11db-b70f-b8a03c50a862	Kyung Hee University Natural History Museum	https://www.gbif.org/publisher/0ee09980-b280-11db-b70f-b8a03c50a862	11084	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
1cfd06e4-072d-4af6-b7cb-533f0740aa84	West Virginia Wesleyan College	https://www.gbif.org/publisher/1cfd06e4-072d-4af6-b7cb-533f0740aa84	25781	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
3dc9105b-6792-4d2f-8872-c60dded8ae20	Forestry Research Institute of Nigeria	https://www.gbif.org/publisher/3dc9105b-6792-4d2f-8872-c60dded8ae20	43351	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
76f68a9a-c7e9-4628-8ed2-fca4f81fe87d	Centre d'Etudes de Recherches et de Formation Forestières (CERF)	https://www.gbif.org/publisher/76f68a9a-c7e9-4628-8ed2-fca4f81fe87d	22299	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
18e0aff6-6430-4486-81b0-8e3dc7fbca34	Herbiers Universitaires de Clermont-Ferrand (CLF)	https://www.gbif.org/publisher/18e0aff6-6430-4486-81b0-8e3dc7fbca34	309021	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
48558fd5-e402-4362-ba91-7c742c96a26c	Santa Barbara Botanic Garden	https://www.gbif.org/publisher/48558fd5-e402-4362-ba91-7c742c96a26c	208762	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
4fd8c3df-1aea-45a2-9093-7130806e7d3e	Escuela Nacional de Ciencias Biológicas, Instituto Politécnico Nacional	https://www.gbif.org/publisher/4fd8c3df-1aea-45a2-9093-7130806e7d3e	182	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
c3da1f49-b2c8-4751-b72f-28855546ec4c	Oleoducto Bicentenario	https://www.gbif.org/publisher/c3da1f49-b2c8-4751-b72f-28855546ec4c	4161	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
4f3d98d3-f69a-4929-9291-6c35340b6711	National Fisheries Resources Research Institute	https://www.gbif.org/publisher/4f3d98d3-f69a-4929-9291-6c35340b6711	61338	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
241606e5-090d-4d96-853b-73ac0790e5ea	Argyll Biological Records Centre	https://www.gbif.org/publisher/241606e5-090d-4d96-853b-73ac0790e5ea	283875	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
c14b9ce2-9545-4376-8a3b-6741558c256a	Zoological Institute, Russian Academy of Sciences, St. Petersburg	https://www.gbif.org/publisher/c14b9ce2-9545-4376-8a3b-6741558c256a	15086	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
